Rest of State Violent and Disruptive Incidents 2010-2011 (violent incident headings are shaded),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"***In a small number of incidents, a school's School Violence Index (SVI) may have been adjusted as a result of a VADIR reconciliation and/or Weighted Incident Exclusion Process (WIEP). The SVI is comparative measure of the level of violence in a school.  The SVI is computed in accordance with a formula established by the Commissioner that takes into account the enrollment of the school and is weighted to reflect the most serious violent incidents.  The VADIR reconciliation is a multi-step process that it used to ensure that VADIR data submitted by the school is accurate. The WIEP is the process by which a school district demonstrates to SED that one or more of its schools should not be designated as persistently dangerous because some or all of the violent incidents it reported on the Violent and Disruptive Incident Report (VADIR) summary form were allegedly directly related to a student offender's disability.  There are also additional WIEP requirements that a school district must satisfy before SED will adjust a school's SVI.  More information regarding the VADIR reconciliation and/or WIEP is available upon request.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County,District,School,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide,,Forcible Sex Offenses,,Other Sex Offenses,,Robbery,,Assault With Serious Physical Injury,,Arson,Kidnapping,,Assault with Physical Injury,,Reckless Endangerment,,Minor Altercations,,"Intimidation, Harassment, Menacing, or Bullying",,Burglary,,Criminal Mischief,,"Larceny, or Other Theft",,Bomb Threat,False Alarm,Riot,,Weapon Possession,,Drug Possession,Alcohol Possession,Other Disruptive
,,,,,,,,With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),,,With Weapon(s),Without Weapon(s),Through Screening,Under Other Circumstances,,,
SUFFOLK,East Quogue Union Free School District,East Quogue School,580917020001,Elementary,Low Needs,Public,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Eastport-South Manor Csd,Dayton Avenue School,580912060004,Elementary,Low Needs,Public,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
SUFFOLK,Eastport-South Manor Csd,Eastport Elementary School,580912060002,Elementary,Low Needs,Public,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SUFFOLK,Eastport-South Manor Csd,Eastport-South Manor Junior Senior High School,580912060001,Junior Senior School,Low Needs,Public,1892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,498
SUFFOLK,Eastport-South Manor Csd,South Street School,580912060003,Elementary,Low Needs,Public,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Elwood Union Free School District,Elwood Middle School,580401020005,Middle School,Average Needs,Public,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,15
SUFFOLK,Elwood Union Free School District,Elwood/John Glenn High School,580401020003,Senior High,Average Needs,Public,840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,6
SUFFOLK,Elwood Union Free School District,Harley Avenue Elementary School,580401020004,Elementary,Average Needs,Public,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUFFOLK,Elwood Union Free School District,James H Boyd Elementary School,580401020001,Elementary,Average Needs,Public,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Fire Island Union Free School District,Woodhull School,580514020001,Elementary,Low Needs,Public,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Fishers Island Union Free School District,Fishers Island School,581004020001,K-12 School,Low Needs,Public,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Greenport Union Free School District,Greenport Elementary School,581010020002,Elementary,Average Needs,Public,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SUFFOLK,Greenport Union Free School District,Greenport High School,581010020001,Junior Senior School,Average Needs,Public,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,109
SUFFOLK,Half Hollow Hills Central School District,Candlewood Middle School,580405060008,Middle School,Low Needs,Public,1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,6,0,5,0,0,0,0,0,4,0,0,0,0,0,2,0,0,11
SUFFOLK,Half Hollow Hills Central School District,Chestnut Hill Elementary School,580405060015,Elementary,Low Needs,Public,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Half Hollow Hills Central School District,Forest Park Elementary School,580405060002,Elementary,Low Needs,Public,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Half Hollow Hills Central School District,Half Hollow Hills High School East,580405060010,Senior High,Low Needs,Public,1780,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,3,0,0,0,2,0,3,0,0,0,0,0,0,6,1,21
SUFFOLK,Half Hollow Hills Central School District,Half Hollow Hills High School West,580405060016,Senior High,Low Needs,Public,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,8,0,0,0,3,0,10,0,0,0,0,0,0,6,5,35
SUFFOLK,Half Hollow Hills Central School District,Otsego Elementary School,580405060001,Elementary,Low Needs,Public,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUFFOLK,Half Hollow Hills Central School District,Paumanok Elementary School,580405060012,Elementary,Low Needs,Public,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
SUFFOLK,Half Hollow Hills Central School District,Signal Hill Elementary School,580405060013,Elementary,Low Needs,Public,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Half Hollow Hills Central School District,Sunquam Elementary School,580405060003,Elementary,Low Needs,Public,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Half Hollow Hills Central School District,Vanderbilt Elementary School,580405060011,Elementary,Low Needs,Public,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SUFFOLK,Half Hollow Hills Central School District,West Hollow Middle School,580405060014,Middle School,Low Needs,Public,1471,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,13,0,9,0,0,0,4,0,2,0,0,0,0,0,1,1,1,5
SUFFOLK,Hampton Bays Union Free School District,Hampton Bays Elementary School,580905020002,Elementary,Average Needs,Public,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
SUFFOLK,Hampton Bays Union Free School District,Hampton Bays High School,580905020001,Senior High,Average Needs,Public,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,2,0,0,0,0,0,2,2,0,29
SUFFOLK,Hampton Bays Union Free School District,Hampton Bays Middle School,580905020004,Middle School,Average Needs,Public,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,19,0,0,0,0,0,1,0,0,0,0,0,1,2,0,39
SUFFOLK,Harborfields Central School District,Harborfields High School,580406060007,Senior High,Low Needs,Public,1144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,2,0,0,0,0,0,0,7,1,37
SUFFOLK,Harborfields Central School District,Oldfield Middle School,580406060005,Middle School,Low Needs,Public,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
SUFFOLK,Harborfields Central School District,Thomas J Lahey Elementary School,580406060009,Elementary,Low Needs,Public,819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0,0,0,1,0,4,0,0,0,0,0,0,0,0,17
SUFFOLK,Harborfields Central School District,Washington Drive Primary School,580406060001,Elementary,Low Needs,Public,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Hauppauge Union Free School District,Bretton Woods Elementary School,580506030004,Elementary,Low Needs,Public,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SUFFOLK,Hauppauge Union Free School District,Forest Brook Elementary School,580506030008,Elementary,Low Needs,Public,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUFFOLK,Hauppauge Union Free School District,Hauppauge High School,580506030007,Senior High,Low Needs,Public,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,20,0,24,0,0,0,4,0,3,0,0,0,1,0,0,1,1,27
SUFFOLK,Hauppauge Union Free School District,Hauppauge Middle School,580506030005,Middle School,Low Needs,Public,1001,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,29,0,26,0,1,0,3,0,5,0,0,0,0,0,3,0,0,37
SUFFOLK,Hauppauge Union Free School District,Pines Elementary School,580506030003,Elementary,Low Needs,Public,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SUFFOLK,Huntington Union Free School District,Flower Hill School,580403030004,Elementary,Average Needs,Public,458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Huntington Union Free School District,Huntington High School,580403030013,Junior Senior School,Average Needs,Public,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12,3,0
SUFFOLK,Huntington Union Free School District,J Taylor Finley Middle School,580403030014,Junior High School,Average Needs,Public,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,26,0,0,0,0,0,1,0,0,0,0,0,2,0,2,38
SUFFOLK,Huntington Union Free School District,Jefferson School,580403030005,Elementary,Average Needs,Public,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Huntington Union Free School District,Southdown School,580403030002,Elementary,Average Needs,Public,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Huntington Union Free School District,Washington School,580403030009,Elementary,Average Needs,Public,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SUFFOLK,Huntington Union Free School District,Woodhull Intermediate School,580403030017,Elementary,Average Needs,Public,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Islip Union Free School District,Commack Road Elementary School,580502020002,Elementary,Average Needs,Public,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUFFOLK,Islip Union Free School District,Islip High School,580502020001,Senior High,Average Needs,Public,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,5,0,0,0,1,0,2,0,1,0,0,0,0,1,1,139
SUFFOLK,Islip Union Free School District,Islip Middle School,580502020004,Middle School,Average Needs,Public,796,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25
SUFFOLK,Islip Union Free School District,Maud S Sherwood Elementary School,580502020005,Elementary,Average Needs,Public,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Islip Union Free School District,Wing Elementary School,580502020006,Elementary,Average Needs,Public,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Kings Park Central School District,Fort Salonga Elementary School,580805060006,Elementary,Low Needs,Public,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Kings Park Central School District,Kings Park High School,580805060004,Senior High,Low Needs,Public,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,6,0,0,0,1,0,3,0,0,0,0,0,2,2,4,6
SUFFOLK,Kings Park Central School District,Parkview Elementary School,580805060005,Elementary,Low Needs,Public,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Kings Park Central School District,Rj O Intermediate School,580805060001,Elementary,Low Needs,Public,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SUFFOLK,Kings Park Central School District,William T Rogers Middle School,580805060007,Middle School,Low Needs,Public,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SUFFOLK,Lindenhurst Union Free School District,Albany Avenue School,580104030001,Elementary,Average Needs,Public,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Lindenhurst Union Free School District,Alleghany Avenue School,580104030002,Elementary,Average Needs,Public,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Lindenhurst Union Free School District,Daniel Street School,580104030003,Elementary,Average Needs,Public,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Lindenhurst Union Free School District,Edward W Bower School,580104030004,Elementary,Average Needs,Public,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SUFFOLK,Lindenhurst Union Free School District,Harding Avenue School,580104030005,Elementary,Average Needs,Public,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUFFOLK,Lindenhurst Union Free School District,Lindenhurst Middle School,580104030011,Middle School,Average Needs,Public,1619,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,81,0,38,0,0,0,14,0,8,0,1,0,0,0,3,3,0,73
SUFFOLK,Lindenhurst Union Free School District,Lindenhurst Senior High School,580104030010,Senior High,Average Needs,Public,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,1,0,0,0,8,0,0,0,0,0,1,3,1,121
SUFFOLK,Lindenhurst Union Free School District,West Gates Avenue School,580104030009,Elementary,Average Needs,Public,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Lindenhurst Union Free School District,William Rall School,580104030008,Elementary,Average Needs,Public,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
SUFFOLK,Little Flower Union Free School District,Little Flower School,580603020001,Junior Senior School,Average Needs,Public,117,0,0,0,0,0,7,0,0,0,0,0,0,0,1,24,1,13,0,81,1,96,0,0,1,13,0,6,0,1,0,0,0,0,4,0,1
SUFFOLK,Longwood Central School District,C E Walters School,580212060001,Elementary,Average Needs,Public,808,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Longwood Central School District,Coram Elementary School,580212060002,Elementary,Average Needs,Public,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
SUFFOLK,Longwood Central School District,Longwood High School,580212060005,Senior High,Average Needs,Public,2932,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,130,0,8,0,0,0,6,0,17,0,0,0,0,0,6,13,3,104
SUFFOLK,Longwood Central School District,Longwood Junior High School,580212060006,Junior High School,Average Needs,Public,1407,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,25,0,13,0,0,0,0,0,8,1,0,0,0,0,4,5,0,25
SUFFOLK,Longwood Central School District,Longwood Middle School,580212060007,Elementary,Average Needs,Public,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,126
SUFFOLK,Longwood Central School District,Ridge Elementary School,580212060003,Elementary,Average Needs,Public,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Longwood Central School District,West Middle Island School,580212060004,Elementary,Average Needs,Public,838,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,6,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
SUFFOLK,Mattituck-Cutchogue Union Free School District,Mattituck Junior-Senior High School,581012020001,Junior Senior School,Low Needs,Public,816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,12,0,0,0,1,0,2,1,0,0,0,0,1,1,0,65
SUFFOLK,Mattituck-Cutchogue Union Free School District,Mattituck-Cutchogue Elementary School,581012020002,Elementary,Low Needs,Public,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUFFOLK,Middle Country Central School District,Bicycle Path Kindergarten-Pre K Center,580211060006,Elementary,Average Needs,Public,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Middle Country Central School District,Centereach High School,580211060016,Senior High,Average Needs,Public,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,51
SUFFOLK,Middle Country Central School District,Dawnwood Middle School,580211060009,Middle School,Average Needs,Public,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,24
SUFFOLK,Middle Country Central School District,Eugene Auer Memorial School,580211060007,Elementary,Average Needs,Public,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Middle Country Central School District,Hawkins Path School,580211060002,Elementary,Average Needs,Public,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SUFFOLK,Middle Country Central School District,Holbrook Road School,580211060003,Elementary,Average Needs,Public,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Middle Country Central School District,Jericho Elementary School,580211060015,Elementary,Average Needs,Public,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SUFFOLK,Middle Country Central School District,New Lane Memorial Elementary School,580211060017,Elementary,Average Needs,Public,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Middle Country Central School District,Newfield High School,580211060010,Senior High,Average Needs,Public,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1,6,0,0,0,1,0,7,0,0,0,0,0,0,10,1,53
SUFFOLK,Middle Country Central School District,North Coleman Road School,580211060004,Elementary,Average Needs,Public,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
SUFFOLK,Middle Country Central School District,Oxhead Road School,580211060005,Elementary,Average Needs,Public,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SUFFOLK,Middle Country Central School District,Selden Middle School,580211060011,Middle School,Average Needs,Public,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,2,2,0,25
SUFFOLK,Middle Country Central School District,Stagecoach School,580211060014,Elementary,Average Needs,Public,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Middle Country Central School District,Unity Drive Kindergarten-Pre K Center,580211060018,Elementary,Average Needs,Public,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Miller Place Union Free School District,Andrew Muller Primary School,580208020002,Elementary,Low Needs,Public,627,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,25,0,22,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
SUFFOLK,Miller Place Union Free School District,Miller Place High School,580208020003,Senior High,Low Needs,Public,977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,26,0,13,0,0,0,0,0,3,1,0,0,0,0,1,3,2,90
SUFFOLK,Miller Place Union Free School District,North Country Road School,580208020001,Middle School,Low Needs,Public,750,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10
SUFFOLK,Miller Place Union Free School District,Sound Beach School,580208020004,Elementary,Low Needs,Public,653,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,8,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
SUFFOLK,Montauk Union Free School District,Montauk School,580306020001,Elementary,Low Needs,Public,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Mount Sinai Union Free School District,Mount Sinai Elementary School,580207020001,Elementary,Low Needs,Public,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SUFFOLK,Mount Sinai Union Free School District,Mount Sinai High School,580207020003,Senior High,Low Needs,Public,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,3,0,0,0,0,0,1,3,0,5
SUFFOLK,Mount Sinai Union Free School District,Mount Sinai Middle School,580207020002,Middle School,Low Needs,Public,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17
SUFFOLK,New Suffolk Common School District,New Suffolk School,581015080001,Elementary,Average Needs,Public,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,North Babylon Union Free School District,Belmont Elementary School,580103030001,Elementary,Average Needs,Public,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
SUFFOLK,North Babylon Union Free School District,Marion G Vedder Elementary School,580103030009,Elementary,Average Needs,Public,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SUFFOLK,North Babylon Union Free School District,North Babylon High School,580103030008,Senior High,Average Needs,Public,1576,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,44,0,87,0,0,0,0,0,2,0,1,0,1,0,5,11,1,49
SUFFOLK,North Babylon Union Free School District,Parliament Place School,580103030003,Elementary,Average Needs,Public,464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SUFFOLK,North Babylon Union Free School District,Robert Moses Middle School,580103030002,Middle School,Average Needs,Public,1189,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,1,0,61,0,67,0,0,0,2,0,0,1,0,0,0,0,1,0,0,76
SUFFOLK,North Babylon Union Free School District,William E Deluca Jr Elementary School,580103030010,Elementary,Average Needs,Public,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,North Babylon Union Free School District,Woods Road Elementary School,580103030006,Elementary,Average Needs,Public,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Northport-East Northport Union Free School District,Bellerose Elementary School,580404030011,Elementary,Low Needs,Public,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Northport-East Northport Union Free School District,Dickinson Avenue Elementary School,580404030001,Elementary,Low Needs,Public,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUFFOLK,Northport-East Northport Union Free School District,East Northport Middle School,580404030007,Middle School,Low Needs,Public,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
